label,video_url,file_exists
FIRME2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/firme2Sm_Prog001.mp4,True
FISCAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fiscalSm_Prog001.mp4,True
FISCALIZAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fiscalizarSm_Prog001.mp4,True
FÍSICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisicaSm_Prog001.mp4,True
FISIONOMIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisionomiaSm_Prog001.mp4,True
FISIOTERAPEUTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisioterapeutaSm_Prog001.mp4,True
FISIOTERAPIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisioterapeutaSm_Prog001.mp4,True
FITA ADESIVA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fita-adesivaSm_Prog001.mp4,False
FIXO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fixoSm_Prog001.mp4,True
FLAGRAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flagrarSm_Prog001.mp4,False
FLAGRAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flagrar2Sm_Prog001.mp4,True
FLASH,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flashSm_Prog001.mp4,True
FLAUTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flautaSm_Prog001.mp4,True
FLECHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flechaSm_Prog001.mp4,True
FLERTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flertarSm_Prog001.mp4,True
FLOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florSm_Prog001.mp4,True
FLORESCER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florescerSm_Prog001.mp4,True
FLORESTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florestaSm_Prog001.mp4,True
FLORIANÓPOLIS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florianopolisSm_Prog001.mp4,True
FLUENTE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fluente1Sm_Prog001.mp4,True
FLUENTE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fluente2Sm_Prog001.mp4,True
FLUTUAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flutuarSm_Prog001.mp4,True
FOCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/focaSm_Prog001.mp4,True
FOFINHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofinhoSm_Prog001.mp4,True
FOFO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofoSm_Prog001.mp4,True
FOFOCAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofocar1Sm_Prog001.mp4,True
FOFOCAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofocar2Sm_Prog001.mp4,True
FOFOQUEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofoqueiroSm_Prog001.mp4,True
FOGÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogaoSm_Prog001.mp4,True
FOGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogoSm_Prog001.mp4,True
FOGOS DE ARTIFÍCIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogos_de_artificiosSm_Prog001.mp4,False
FOGOSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogosoSm_Prog001.mp4,True
FOGUEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogueiraSm_Prog001.mp4,True
FOGUETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogueteSm_Prog001.mp4,True
FOLGA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/folgaSm_Prog001.mp4,False
FOLGA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/folga2Sm_Prog001.mp4,True
FOLGADO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/folgado1Sm_Prog001.mp4,True
FOLGADO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/folgado2Sm_Prog001.mp4,True
FOLHA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/folha1Sm_Prog001.mp4,True
FOLHA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/folha2Sm_Prog001.mp4,True
FOME,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fomeSm_Prog001.mp4,True
FONE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/foneSm_Prog001.mp4,True
FONOAUDIÓLOGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fonoaudiologoSm_Prog001.mp4,True
FONTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fonteSm_Prog001.mp4,True
FORA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fora1Sm_Prog001.mp4,True
FORA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fora2Sm_Prog001.mp4,True
FORÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/forcaSm_Prog001.mp4,True
FORÇAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/forcarSm_Prog001.mp4,False
FORMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/formarSm_Prog001.mp4,True
FORMATURA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/formaturaSm_Prog001.mp4,False
FORMIGA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/formigaSm_Prog001.mp4,True
FORMIGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/formigarSm_Prog001.mp4,True
FORNO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fornoSm_Prog001.mp4,True
FORTALECER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fortalecerSm_Prog001.mp4,True
FORTALEZA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fortalezaSm_Prog001.mp4,True
FORTE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/forte1Sm_Prog001.mp4,True
FORTE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/forte2Sm_Prog001.mp4,True
FORTE3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/forte3Sm_Prog001.mp4,True
FORTUNA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fortunaSm_Prog001.mp4,True
FÓSFORO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fosforoSm_Prog001.mp4,True
FOTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fotoSm_Prog001.mp4,True
FOTOGRAFAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fotografar1Sm_Prog001.mp4,True
FOTOGRAFAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fotografar2Sm_Prog001.mp4,True
FOTOGRAFIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fotografiaSm_Prog001.mp4,True
FRACO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fracoSm_Prog001.mp4,True
FRAGMENTOS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fragmentosSm_Prog001.mp4,True
FRAGRÂNCIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fragranciaSm_Prog001.mp4,True
FRALDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fraldaSm_Prog001.mp4,True
FRANÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/francaSm_Prog001.mp4,True
FRANCÊS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/francesSm_Prog001.mp4,True
FRANCO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/francoSm_Prog001.mp4,True
FRANGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frangoSm_Prog001.mp4,True
FRASE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fraseSm_Prog001.mp4,True
FRATURAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fraturarSm_Prog001.mp4,True
FRAUDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fraudarSm_Prog001.mp4,True
FREAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frearSm_Prog001.mp4,False
FREEZER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/freezerSm_Prog001.mp4,True
FREIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/freioSm_Prog001.mp4,True
FREIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/freiraSm_Prog001.mp4,True
FRENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frenteSm_Prog001.mp4,True
FREQÜENTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/freq%C3%BCentarSm_Prog001.mp4,False
FRESCO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frescoSm_Prog001.mp4,False
FRESCO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fresco2Sm_Prog001.mp4,True
FRESCO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fresco3Sm_Prog001.mp4,True
FRESCOBOL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frescobolSm_Prog001.mp4,True
FRETAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fretarSm_Prog001.mp4,True
FRETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/freteSm_Prog001.mp4,True
FRIGIDEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frigideiraSm_Prog001.mp4,True
FRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frioSm_Prog001.mp4,True
FRITAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fritarSm_Prog001.mp4,False
FRITAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fritar2Sm_Prog001.mp4,True
FRONTEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fronteiraSm_Prog001.mp4,True
FRUSTRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frustarSm_Prog001.mp4,True
FRUTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/frutaSm_Prog001.mp4,True
FUBÁ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fubaSm_Prog001.mp4,True
FUGIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fugirSm_Prog001.mp4,True
FUMAÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fumacaSm_Prog001.mp4,True
FUMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fumarSm_Prog001.mp4,True
FUNCIONÁRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/funcionarioSm_Prog001.mp4,True
FUNDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fundarSm_Prog001.mp4,True
FUNDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fundoSm_Prog001.mp4,True
FUNERAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/funeralSm_Prog001.mp4,True
FUNGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fungarSm_Prog001.mp4,True
FUNIL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/funilSm_Prog001.mp4,True
FURACÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/furacaoSm_Prog001.mp4,True
FURAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/furarSm_Prog001.mp4,True
FURAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/furar2Sm_Prog001.mp4,True
FÚRIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/furiaSm_Prog001.mp4,True
FURIOSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/furiosoSm_Prog001.mp4,True
FURTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/furtarSm_Prog001.mp4,False
FUTEBOL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/futebolSm_Prog001.mp4,True
FUTIVÔLEI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/futivoleiSm_Prog001.mp4,True
FUTURO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/futuroSm_Prog001.mp4,True
FUZIL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fuzilSm_Prog001.mp4,True
FUZILAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fuzilarSm_Prog001.mp4,True
G,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gSm_Prog001.mp4,True
GABAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gabarSm_Prog001.mp4,True
GAFANHOTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gafanhotoSm_Prog001.mp4,True
GAIOLA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gaiolaSm_Prog001.mp4,True
GAITA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gaitaSm_Prog001.mp4,True
GAIVOTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gaivotaSm_Prog001.mp4,True
GALA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/galaSm_Prog001.mp4,True
GALINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/galinhaSm_Prog001.mp4,True
GALO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/galoSm_Prog001.mp4,True
GALOCHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/galochaSm_Prog001.mp4,True
GALOPAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/galoparSm_Prog001.mp4,True
GAMBÁ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gambaSm_Prog001.mp4,True
GANÂNCIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gan%C3%A2nciaSm_Prog001.mp4,False
GANANCIOSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gan%C3%A2nciosoSm_Prog001.mp4,False
GANGUE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gangueSm_Prog001.mp4,True
GANHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ganharSm_Prog001.mp4,True
GANSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gansoSm_Prog001.mp4,True
GARAGEM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garagemSm_Prog001.mp4,True
GARÇOM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garcomSm_Prog001.mp4,False
GARÇONETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garconeteSm_Prog001.mp4,True
GARFO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garfoSm_Prog001.mp4,True
GARGALHAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gargalhar1Sm_Prog001.mp4,True
GARGALHAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gargalhar2Sm_Prog001.mp4,True
GARGANTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gargantaSm_Prog001.mp4,True
GARI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gariSm_Prog001.mp4,True
GAROTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garotaSm_Prog001.mp4,True
GARRAFA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garrafaSm_Prog001.mp4,True
GARRAFA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/garrafa2Sm_Prog001.mp4,True
GÁS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gasSm_Prog001.mp4,True
GASOLINA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gasolinaSm_Prog001.mp4,True
GASOSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gasosoSm_Prog001.mp4,True
GASTAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gastar1Sm_Prog001.mp4,True
GASTAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gastar2Sm_Prog001.mp4,True
GASTAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gastar3Sm_Prog001.mp4,True
GATO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gatoSm_Prog001.mp4,True
GAÚCHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gauchoSm_Prog001.mp4,True
GAVETA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gavetaSm_Prog001.mp4,True
GAVIÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gaviaoSm_Prog001.mp4,True
GAY,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gaySm_Prog001.mp4,True
GEL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gelSm_Prog001.mp4,True
GELADEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geladeiraSm_Prog001.mp4,True
GELATINA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gelatinaSm_Prog001.mp4,True
GELÉIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geleiaSm_Prog001.mp4,True
GELO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geloSm_Prog001.mp4,True
GEMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gemaSm_Prog001.mp4,True
GÊMEO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gemeoSm_Prog001.mp4,True
GEMER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gemerSm_Prog001.mp4,True
GENERAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/generalSm_Prog001.mp4,True
GENEROSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/generosoSm_Prog001.mp4,True
GENRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/genroSm_Prog001.mp4,True
GENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/genteSm_Prog001.mp4,True
GENTIL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gentilSm_Prog001.mp4,True
GEOGRAFIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geografiaSm_Prog001.mp4,True
GEOMETRIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geometriaSm_Prog001.mp4,True
GERAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geracaoSm_Prog001.mp4,True
GERAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/geralSm_Prog001.mp4,True
GERENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gerenteSm_Prog001.mp4,True
GERMINAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/germinarSm_Prog001.mp4,True
GESSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gessoSm_Prog001.mp4,True
GESTAÇÃO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gestacao1Sm_Prog001.mp4,True
GESTAÇÃO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gestacao2Sm_Prog001.mp4,True
GESTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gestoSm_Prog001.mp4,True
GESTUNO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gestunoSm_Prog001.mp4,True
GIBI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gibiSm_Prog001.mp4,True
GIGANTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/giganteSm_Prog001.mp4,True
GILETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gileteSm_Prog001.mp4,True
GINÁSTICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ginasticaSm_Prog001.mp4,True
GINECOLOGIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ginecologiaSm_Prog001.mp4,True
GINGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gingarSm_Prog001.mp4,True
GIRAFA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/girafaSm_Prog001.mp4,True
GIRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/girarSm_Prog001.mp4,True
GÍRIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/giriaSm_Prog001.mp4,True
GIZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gizSm_Prog001.mp4,True
GLACÊ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/glaceSm_Prog001.mp4,True
GLICOSE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/glicoseSm_Prog001.mp4,True
GLOBO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/globoSm_Prog001.mp4,True
GLÚTEO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gluteoSm_Prog001.mp4,True
GOIABA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/goiabaSm_Prog001.mp4,True
GOIÂNIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/goi%C3%A2niaSm_Prog001.mp4,False
GOIÁS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/goiasSm_Prog001.mp4,True
GOL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/golSm_Prog001.mp4,True
GOLEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/goleiroSm_Prog001.mp4,True
GOLFE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/golfeSm_Prog001.mp4,False
GOLFINHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/golfinhoSm_Prog001.mp4,True
GOLPEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/golpearSm_Prog001.mp4,True
GOMA DE MASCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/goma%20de%20mascarSm_Prog001.mp4,False
GONORRÉIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gonorreiaSm_Prog001.mp4,True
GORDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gordoSm_Prog001.mp4,True
GORDURA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gorduraSm_Prog001.mp4,True
GORILA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gorilaSm_Prog001.mp4,True
GORJETA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gorjetaSm_Prog001.mp4,True
GORRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gorroSm_Prog001.mp4,True
GOSTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gostarSm_Prog001.mp4,True
GOSTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gostoSm_Prog001.mp4,True
GOSTOSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gostosoSm_Prog001.mp4,True
GOTEJAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gotejarSm_Prog001.mp4,True
GOVERNADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/governadorSm_Prog001.mp4,True
GOVERNO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/governoSm_Prog001.mp4,True
GOZADO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gozado1Sm_Prog001.mp4,True
GOZADO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gozado2Sm_Prog001.mp4,True
GOZAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gozar1Sm_Prog001.mp4,True
GOZAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gozar2Sm_Prog001.mp4,True
GOZAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gozar3Sm_Prog001.mp4,True
GRAÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gracaSm_Prog001.mp4,True
GRADE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gradeSm_Prog001.mp4,False
GRADE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grade2Sm_Prog001.mp4,True
GRADEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gradearSm_Prog001.mp4,True
GRÁFICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/graficaSm_Prog001.mp4,True
GRAFITE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grafiteSm_Prog001.mp4,True
GRAMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gramaSm_Prog001.mp4,True
GRAMÁTICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gramaticaSm_Prog001.mp4,True
GRAMPEADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grampeadorSm_Prog001.mp4,True
GRAMPEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grampearSm_Prog001.mp4,True
GRAMPO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grampoSm_Prog001.mp4,True
GRANADA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/granadaSm_Prog001.mp4,True
GRANDE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grande1Sm_Prog001.mp4,True
GRANDE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grande2Sm_Prog001.mp4,True
GRÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/graoSm_Prog001.mp4,True
GRÁTIS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gratisSm_Prog001.mp4,True
GRATO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gratoSm_Prog001.mp4,True
GRAU1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grau1Sm_Prog001.mp4,False
GRAU2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grau2Sm_Prog001.mp4,True
GRAU3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/grau3Sm_Prog001.mp4,True
GRAVADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gravadorSm_Prog001.mp4,True
GRAVAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gravarSm_Prog001.mp4,True
GRAVATA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/gravataSm_Prog001.mp4,True
