label,video_url,signer_number,data_source,sign_url,signer_order
Impossível ,https://libras.cin.ufpe.br/storage/videos/20210203010507_601ac9b3309e8.mp4,1,vl,https://libras.cin.ufpe.br/sign/1380,132
Impossível ,https://libras.cin.ufpe.br/storage/videos/20210407090317_606d9f856de9c.mp4,3,vl,https://libras.cin.ufpe.br/sign/1380,132
Impossível ,https://libras.cin.ufpe.br/storage/videos/20210617085140_60cb374ce6543.mp4,2,vl,https://libras.cin.ufpe.br/sign/1380,132
Impressionar ,https://libras.cin.ufpe.br/storage/videos/20210203010842_601aca8aeab3b.mp4,1,vl,https://libras.cin.ufpe.br/sign/1382,123
Impressionar ,https://libras.cin.ufpe.br/storage/videos/20210617085158_60cb375e6bacb.mp4,2,vl,https://libras.cin.ufpe.br/sign/1382,123
Impressionar ,https://libras.cin.ufpe.br/storage/videos/20210808115156_610fef8c22248.mp4,3,vl,https://libras.cin.ufpe.br/sign/1382,123
Impressões digitais ,https://libras.cin.ufpe.br/storage/videos/20210117051559_60049aff191ab.mp4,1,vl,https://libras.cin.ufpe.br/sign/589,123
Impressões digitais ,https://libras.cin.ufpe.br/storage/videos/20210117051559_60049aff2588e.mp4,2,vl,https://libras.cin.ufpe.br/sign/589,123
Impressões digitais ,https://libras.cin.ufpe.br/storage/videos/20210402104907_6067c99317915.mp4,3,vl,https://libras.cin.ufpe.br/sign/589,123
Imprimir ,https://libras.cin.ufpe.br/storage/videos/20210210110549_6023e83d0f1dd.mp4,3,vl,https://libras.cin.ufpe.br/sign/1491,312
Imprimir ,https://libras.cin.ufpe.br/storage/videos/20210505025157_6092db3d0677b.mp4,1,vl,https://libras.cin.ufpe.br/sign/1491,312
Imprimir ,https://libras.cin.ufpe.br/storage/videos/20210617085212_60cb376ceef05.mp4,2,vl,https://libras.cin.ufpe.br/sign/1491,312
Impulso (Desejo) ,https://libras.cin.ufpe.br/storage/videos/20210129120721_60137be9b8bfc.mp4,1,vl,https://libras.cin.ufpe.br/sign/1319,123
Impulso (Desejo) ,https://libras.cin.ufpe.br/storage/videos/20210617045427_60cba8735bc7d.mp4,2,vl,https://libras.cin.ufpe.br/sign/1319,123
Impulso (Desejo) ,https://libras.cin.ufpe.br/storage/videos/20210623043404_60d38cac869eb.mp4,3,vl,https://libras.cin.ufpe.br/sign/1319,123
Incômodo ,https://libras.cin.ufpe.br/storage/videos/20210203010846_601aca8e29b2e.mp4,1,vl,https://libras.cin.ufpe.br/sign/1383,123
Incômodo ,https://libras.cin.ufpe.br/storage/videos/20210617085227_60cb377b21842.mp4,2,vl,https://libras.cin.ufpe.br/sign/1383,123
Incômodo ,https://libras.cin.ufpe.br/storage/videos/20210623043654_60d38d5649c61.mp4,3,vl,https://libras.cin.ufpe.br/sign/1383,123
Independente ,https://libras.cin.ufpe.br/storage/videos/20210123123404_600c41ec03124.mp4,2,vl,https://libras.cin.ufpe.br/sign/669,213
Independente ,https://libras.cin.ufpe.br/storage/videos/20210123065017_600c9a19eab8b.mp4,1,vl,https://libras.cin.ufpe.br/sign/669,213
Independente ,https://libras.cin.ufpe.br/storage/videos/20210404042304_606a1218dd1b6.mp4,3,vl,https://libras.cin.ufpe.br/sign/669,213
Individual ,https://libras.cin.ufpe.br/storage/videos/20210203010901_601aca9da121f.mp4,1,vl,https://libras.cin.ufpe.br/sign/1385,132
Individual ,https://libras.cin.ufpe.br/storage/videos/20210407090342_606d9f9e5fbb4.mp4,3,vl,https://libras.cin.ufpe.br/sign/1385,132
Individual ,https://libras.cin.ufpe.br/storage/videos/20210617085245_60cb378d12361.mp4,2,vl,https://libras.cin.ufpe.br/sign/1385,132
Indústria ,https://libras.cin.ufpe.br/storage/videos/20210203010905_601acaa187f88.mp4,1,vl,https://libras.cin.ufpe.br/sign/1386,132
Indústria ,https://libras.cin.ufpe.br/storage/videos/20210407090412_606d9fbc00dcc.mp4,3,vl,https://libras.cin.ufpe.br/sign/1386,132
Indústria ,https://libras.cin.ufpe.br/storage/videos/20210617085257_60cb379935a0a.mp4,2,vl,https://libras.cin.ufpe.br/sign/1386,132
Inferno ,https://libras.cin.ufpe.br/storage/videos/20210123065043_600c9a33e743f.mp4,1,vl,https://libras.cin.ufpe.br/sign/784,132
Inferno ,https://libras.cin.ufpe.br/storage/videos/20210407090459_606d9feb8355c.mp4,3,vl,https://libras.cin.ufpe.br/sign/784,132
Inferno ,https://libras.cin.ufpe.br/storage/videos/20210617085452_60cb380c99c20.mp4,2,vl,https://libras.cin.ufpe.br/sign/784,132
Inocente ,https://libras.cin.ufpe.br/storage/videos/20210203010856_601aca9879c7a.mp4,1,vl,https://libras.cin.ufpe.br/sign/1384,132
Inocente ,https://libras.cin.ufpe.br/storage/videos/20210407090513_606d9ff960ae6.mp4,3,vl,https://libras.cin.ufpe.br/sign/1384,132
Inocente ,https://libras.cin.ufpe.br/storage/videos/20210617090017_60cb39510391b.mp4,2,vl,https://libras.cin.ufpe.br/sign/1384,132
Inquieto (agitado) ,https://libras.cin.ufpe.br/storage/videos/20210126071421_6010943d71ca1.mp4,1,vl,https://libras.cin.ufpe.br/sign/865,132
Inquieto (agitado) ,https://libras.cin.ufpe.br/storage/videos/20210410090334_60723cd6bba11.mp4,3,vl,https://libras.cin.ufpe.br/sign/865,132
Inquieto (agitado) ,https://libras.cin.ufpe.br/storage/videos/20210617090258_60cb39f2b1075.mp4,2,vl,https://libras.cin.ufpe.br/sign/865,132
Inseto ,https://libras.cin.ufpe.br/storage/videos/20201224013315_5fe4c2cb73f05.mp4,2,vl,https://libras.cin.ufpe.br/sign/284,213
Inseto ,https://libras.cin.ufpe.br/storage/videos/20201229011719_5feb568fcbaea.mp4,1,vl,https://libras.cin.ufpe.br/sign/284,213
Inseto ,https://libras.cin.ufpe.br/storage/videos/20210331025256_6064b6f881cc0.mp4,3,vl,https://libras.cin.ufpe.br/sign/284,213
Instituição ,https://libras.cin.ufpe.br/storage/videos/20210123065112_600c9a5049a7a.mp4,1,vl,https://libras.cin.ufpe.br/sign/785,123
Instituição ,https://libras.cin.ufpe.br/storage/videos/20210124040008_600dc3b8edc6e.mp4,2,vl,https://libras.cin.ufpe.br/sign/785,123
Instituição ,https://libras.cin.ufpe.br/storage/videos/20210404042326_606a122e8c3b3.mp4,3,vl,https://libras.cin.ufpe.br/sign/785,123
Instituto ,https://libras.cin.ufpe.br/storage/videos/20210128121106_60122b4ab3a38.mp4,3,vl,https://libras.cin.ufpe.br/sign/1065,312
Instituto ,https://libras.cin.ufpe.br/storage/videos/20210129120747_60137c03234bc.mp4,1,vl,https://libras.cin.ufpe.br/sign/1065,312
Instituto ,https://libras.cin.ufpe.br/storage/videos/20210617090312_60cb3a0088a70.mp4,2,vl,https://libras.cin.ufpe.br/sign/1065,312
Insulto ,https://libras.cin.ufpe.br/storage/videos/20210203013225_601ad0196bf09.mp4,1,vl,https://libras.cin.ufpe.br/sign/1396,123
Insulto ,https://libras.cin.ufpe.br/storage/videos/20210617090325_60cb3a0d99e7a.mp4,2,vl,https://libras.cin.ufpe.br/sign/1396,123
Insulto ,https://libras.cin.ufpe.br/storage/videos/20210808115210_610fef9a81396.mp4,3,vl,https://libras.cin.ufpe.br/sign/1396,123
Interação social ,https://libras.cin.ufpe.br/storage/videos/20201221045457_5fe0fd91eab72.mp4,1,vl,https://libras.cin.ufpe.br/sign/145,123
Interação social ,https://libras.cin.ufpe.br/storage/videos/20201221045458_5fe0fd9201ee1.mp4,2,vl,https://libras.cin.ufpe.br/sign/145,123
Interação social ,https://libras.cin.ufpe.br/storage/videos/20210329010359_6061fa6f0aeaf.mp4,3,vl,https://libras.cin.ufpe.br/sign/145,123
Interessante (atraente) ,https://libras.cin.ufpe.br/storage/videos/20210203013135_601acfe7b5dcc.mp4,1,vl,https://libras.cin.ufpe.br/sign/1391,132
Interessante (atraente) ,https://libras.cin.ufpe.br/storage/videos/20210402100202_6067be8abfaa9.mp4,3,vl,https://libras.cin.ufpe.br/sign/1391,132
Interessante (atraente) ,https://libras.cin.ufpe.br/storage/videos/20210617090339_60cb3a1b50885.mp4,2,vl,https://libras.cin.ufpe.br/sign/1391,132
Interesse ,https://libras.cin.ufpe.br/storage/videos/20210410090642_60723d927360e.mp4,3,vl,https://libras.cin.ufpe.br/sign/1531,312
Interesse ,https://libras.cin.ufpe.br/storage/videos/20210505101631_60929aafb2918.mp4,1,vl,https://libras.cin.ufpe.br/sign/1531,312
Interesse ,https://libras.cin.ufpe.br/storage/videos/20210617090350_60cb3a2615feb.mp4,2,vl,https://libras.cin.ufpe.br/sign/1531,312
Internet ,https://libras.cin.ufpe.br/storage/videos/20210113040500_5fff445cb5624.mp4,2,vl,https://libras.cin.ufpe.br/sign/378,213
Internet ,https://libras.cin.ufpe.br/storage/videos/20210115094108_60018d64c2f92.mp4,1,vl,https://libras.cin.ufpe.br/sign/378,213
Internet ,https://libras.cin.ufpe.br/storage/videos/20210331025315_6064b70b9c2ce.mp4,3,vl,https://libras.cin.ufpe.br/sign/378,213
Interpretar ,https://libras.cin.ufpe.br/storage/videos/20210203013225_601ad01987fa5.mp4,1,vl,https://libras.cin.ufpe.br/sign/1398,132
Interpretar ,https://libras.cin.ufpe.br/storage/videos/20210407090738_606da08aa6e6e.mp4,3,vl,https://libras.cin.ufpe.br/sign/1398,132
Interpretar ,https://libras.cin.ufpe.br/storage/videos/20210617090415_60cb3a3fde3b6.mp4,2,vl,https://libras.cin.ufpe.br/sign/1398,132
Interruptor ,https://libras.cin.ufpe.br/storage/videos/20210501074331_608d30d37d6f8.mp4,1,vl,https://libras.cin.ufpe.br/sign/1544,123
Interruptor ,https://libras.cin.ufpe.br/storage/videos/20210617090421_60cb3a4542de8.mp4,2,vl,https://libras.cin.ufpe.br/sign/1544,123
Interruptor ,https://libras.cin.ufpe.br/storage/videos/20210623043646_60d38d4e04665.mp4,3,vl,https://libras.cin.ufpe.br/sign/1544,123
Intervalo (pra descanso) ,https://libras.cin.ufpe.br/storage/videos/20201224013348_5fe4c2ec865f5.mp4,2,vl,https://libras.cin.ufpe.br/sign/285,213
Intervalo (pra descanso) ,https://libras.cin.ufpe.br/storage/videos/20201229011822_5feb56ce83af6.mp4,1,vl,https://libras.cin.ufpe.br/sign/285,213
Intervalo (pra descanso) ,https://libras.cin.ufpe.br/storage/videos/20210623043634_60d38d42c6645.mp4,3,vl,https://libras.cin.ufpe.br/sign/285,213
Investir ,https://libras.cin.ufpe.br/storage/videos/20210128034942_60130746ded21.mp4,3,vl,https://libras.cin.ufpe.br/sign/1156,312
Investir ,https://libras.cin.ufpe.br/storage/videos/20210505025201_6092db417c97d.mp4,1,vl,https://libras.cin.ufpe.br/sign/1156,312
Investir ,https://libras.cin.ufpe.br/storage/videos/20210617090434_60cb3a52b015b.mp4,2,vl,https://libras.cin.ufpe.br/sign/1156,312
Ir ,https://libras.cin.ufpe.br/storage/videos/20201222041646_5fe2461e7efc1.mp4,1,vl,https://libras.cin.ufpe.br/sign/185,123
Ir ,https://libras.cin.ufpe.br/storage/videos/20201222041646_5fe2461e87ac1.mp4,2,vl,https://libras.cin.ufpe.br/sign/185,123
Ir ,https://libras.cin.ufpe.br/storage/videos/20210329010349_6061fa658a4fa.mp4,3,vl,https://libras.cin.ufpe.br/sign/185,123
Ir embora (partir) ,https://libras.cin.ufpe.br/storage/videos/20201222100816_5fe1efc074e24.mp4,1,vl,https://libras.cin.ufpe.br/sign/154,123
Ir embora (partir) ,https://libras.cin.ufpe.br/storage/videos/20201222100816_5fe1efc08292d.mp4,2,vl,https://libras.cin.ufpe.br/sign/154,123
Ir embora (partir) ,https://libras.cin.ufpe.br/storage/videos/20210329010355_6061fa6b05f52.mp4,3,vl,https://libras.cin.ufpe.br/sign/154,123
Ir pra casa ,https://libras.cin.ufpe.br/storage/videos/20210210111128_6023e990c309d.mp4,3,vl,https://libras.cin.ufpe.br/sign/1496,312
Ir pra casa ,https://libras.cin.ufpe.br/storage/videos/20210505025205_6092db456b71c.mp4,1,vl,https://libras.cin.ufpe.br/sign/1496,312
Ir pra casa ,https://libras.cin.ufpe.br/storage/videos/20210617090450_60cb3a62cdf87.mp4,2,vl,https://libras.cin.ufpe.br/sign/1496,312
Irmã ,https://libras.cin.ufpe.br/storage/videos/20210128061522_6013296aa7f54.mp4,3,vl,https://libras.cin.ufpe.br/sign/1256,312
Irmã ,https://libras.cin.ufpe.br/storage/videos/20210505025206_6092db4683e00.mp4,1,vl,https://libras.cin.ufpe.br/sign/1256,312
Irmã ,https://libras.cin.ufpe.br/storage/videos/20210617090512_60cb3a780e012.mp4,2,vl,https://libras.cin.ufpe.br/sign/1256,312
Isolado ,https://libras.cin.ufpe.br/storage/videos/20210203013137_601acfe98820f.mp4,1,vl,https://libras.cin.ufpe.br/sign/1392,132
Isolado ,https://libras.cin.ufpe.br/storage/videos/20210407090745_606da091ac69e.mp4,3,vl,https://libras.cin.ufpe.br/sign/1392,132
Isolado ,https://libras.cin.ufpe.br/storage/videos/20210617090519_60cb3a7f203f1.mp4,2,vl,https://libras.cin.ufpe.br/sign/1392,132
Jacaré ,https://libras.cin.ufpe.br/storage/videos/20201221031933_5fe0e7350ee83.mp4,1,vl,https://libras.cin.ufpe.br/sign/118,123
Jacaré ,https://libras.cin.ufpe.br/storage/videos/20201221031933_5fe0e7351f867.mp4,2,vl,https://libras.cin.ufpe.br/sign/118,123
Jacaré ,https://libras.cin.ufpe.br/storage/videos/20210329013724_6062024437be7.mp4,3,vl,https://libras.cin.ufpe.br/sign/118,123
Janela ,https://libras.cin.ufpe.br/storage/videos/20210128061551_60132987646e6.mp4,3,vl,https://libras.cin.ufpe.br/sign/1257,312
Janela ,https://libras.cin.ufpe.br/storage/videos/20210505101633_60929ab17841f.mp4,1,vl,https://libras.cin.ufpe.br/sign/1257,312
Janela ,https://libras.cin.ufpe.br/storage/videos/20210617090536_60cb3a907739a.mp4,2,vl,https://libras.cin.ufpe.br/sign/1257,312
Jantar (banquete) ,https://libras.cin.ufpe.br/storage/videos/20210115094219_60018dab5e4c4.mp4,1,vl,https://libras.cin.ufpe.br/sign/480,123
Jantar (banquete) ,https://libras.cin.ufpe.br/storage/videos/20210115094219_60018dab6a137.mp4,2,vl,https://libras.cin.ufpe.br/sign/480,123
Jantar (banquete) ,https://libras.cin.ufpe.br/storage/videos/20210401035827_606617d316ce7.mp4,3,vl,https://libras.cin.ufpe.br/sign/480,123
Jardim de infância ,https://libras.cin.ufpe.br/storage/videos/20210128061611_6013299b2f446.mp4,3,vl,https://libras.cin.ufpe.br/sign/1258,312
Jardim de infância ,https://libras.cin.ufpe.br/storage/videos/20210505025210_6092db4ad1cf4.mp4,1,vl,https://libras.cin.ufpe.br/sign/1258,312
Jardim de infância ,https://libras.cin.ufpe.br/storage/videos/20210617090554_60cb3aa297ad8.mp4,2,vl,https://libras.cin.ufpe.br/sign/1258,312
Jarro ,https://libras.cin.ufpe.br/storage/videos/20210129120908_60137c5403350.mp4,1,vl,https://libras.cin.ufpe.br/sign/1320,123
Jarro ,https://libras.cin.ufpe.br/storage/videos/20210617090609_60cb3ab1c5b8c.mp4,2,vl,https://libras.cin.ufpe.br/sign/1320,123
Jarro ,https://libras.cin.ufpe.br/storage/videos/20210623043647_60d38d4f83384.mp4,3,vl,https://libras.cin.ufpe.br/sign/1320,123
Jejum (abstinência) ,https://libras.cin.ufpe.br/storage/videos/20210117051648_60049b30f18aa.mp4,1,vl,https://libras.cin.ufpe.br/sign/590,123
Jejum (abstinência) ,https://libras.cin.ufpe.br/storage/videos/20210117051649_60049b3108dbd.mp4,2,vl,https://libras.cin.ufpe.br/sign/590,123
Jejum (abstinência) ,https://libras.cin.ufpe.br/storage/videos/20210402093114_6067b75280307.mp4,3,vl,https://libras.cin.ufpe.br/sign/590,123
Joalheria ,https://libras.cin.ufpe.br/storage/videos/20210203013225_601ad01986522.mp4,1,vl,https://libras.cin.ufpe.br/sign/1397,132
Joalheria ,https://libras.cin.ufpe.br/storage/videos/20210407090807_606da0a770f86.mp4,3,vl,https://libras.cin.ufpe.br/sign/1397,132
Joalheria ,https://libras.cin.ufpe.br/storage/videos/20210617090624_60cb3ac0c0449.mp4,2,vl,https://libras.cin.ufpe.br/sign/1397,132
Jogar ,https://libras.cin.ufpe.br/storage/videos/20210501073157_608d2e1da3e99.mp4,1,vl,https://libras.cin.ufpe.br/sign/1540,123
Jogar ,https://libras.cin.ufpe.br/storage/videos/20210617091311_60cb3c57b689e.mp4,2,vl,https://libras.cin.ufpe.br/sign/1540,123
Jogar ,https://libras.cin.ufpe.br/storage/videos/20210623043748_60d38d8cb56ee.mp4,3,vl,https://libras.cin.ufpe.br/sign/1540,123
Jogar basquetebol ,https://libras.cin.ufpe.br/storage/videos/20210210112602_6023ecfa1a6a0.mp4,3,vl,https://libras.cin.ufpe.br/sign/1157,312
Jogar basquetebol ,https://libras.cin.ufpe.br/storage/videos/20210501073028_608d2dc440cb4.mp4,1,vl,https://libras.cin.ufpe.br/sign/1157,312
Jogar basquetebol ,https://libras.cin.ufpe.br/storage/videos/20210617090641_60cb3ad1f2d52.mp4,2,vl,https://libras.cin.ufpe.br/sign/1157,312
Jogar futebol ,https://libras.cin.ufpe.br/storage/videos/20210210073212_6023b62c45c06.mp4,1,vl,https://libras.cin.ufpe.br/sign/1476,132
Jogar futebol ,https://libras.cin.ufpe.br/storage/videos/20210210110546_6023e83ab37aa.mp4,3,vl,https://libras.cin.ufpe.br/sign/1476,132
Jogar futebol ,https://libras.cin.ufpe.br/storage/videos/20210617091257_60cb3c49dffec.mp4,2,vl,https://libras.cin.ufpe.br/sign/1476,132
Jogo ,https://libras.cin.ufpe.br/storage/videos/20201224013534_5fe4c3566b7b2.mp4,2,vl,https://libras.cin.ufpe.br/sign/287,213
Jogo ,https://libras.cin.ufpe.br/storage/videos/20201229012439_5feb584702f16.mp4,1,vl,https://libras.cin.ufpe.br/sign/287,213
Jogo ,https://libras.cin.ufpe.br/storage/videos/20210808115310_610fefd60272e.mp4,3,vl,https://libras.cin.ufpe.br/sign/287,213
Jogo de damas ,https://libras.cin.ufpe.br/storage/videos/20201224013450_5fe4c32a2417e.mp4,2,vl,https://libras.cin.ufpe.br/sign/286,213
Jogo de damas ,https://libras.cin.ufpe.br/storage/videos/20201229011902_5feb56f68ac21.mp4,1,vl,https://libras.cin.ufpe.br/sign/286,213
Jogo de damas ,https://libras.cin.ufpe.br/storage/videos/20210331030946_6064baeae44ab.mp4,3,vl,https://libras.cin.ufpe.br/sign/286,213
Jovem ,https://libras.cin.ufpe.br/storage/videos/20210123065143_600c9a6fac4e1.mp4,1,vl,https://libras.cin.ufpe.br/sign/786,132
Jovem ,https://libras.cin.ufpe.br/storage/videos/20210407090839_606da0c79f729.mp4,3,vl,https://libras.cin.ufpe.br/sign/786,132
Jovem ,https://libras.cin.ufpe.br/storage/videos/20210617091331_60cb3c6b11b68.mp4,2,vl,https://libras.cin.ufpe.br/sign/786,132
Judeu ,https://libras.cin.ufpe.br/storage/videos/20210203013042_601acfb24b375.mp4,1,vl,https://libras.cin.ufpe.br/sign/1388,132
Judeu ,https://libras.cin.ufpe.br/storage/videos/20210407090901_606da0dd694e3.mp4,3,vl,https://libras.cin.ufpe.br/sign/1388,132
Judeu ,https://libras.cin.ufpe.br/storage/videos/20210617045445_60cba8859445a.mp4,2,vl,https://libras.cin.ufpe.br/sign/1388,132
Juiz ,https://libras.cin.ufpe.br/storage/videos/20210127041744_6011bc58f1b91.mp4,3,vl,https://libras.cin.ufpe.br/sign/973,312
Juiz ,https://libras.cin.ufpe.br/storage/videos/20210129121000_60137c88c68d9.mp4,1,vl,https://libras.cin.ufpe.br/sign/973,312
Juiz ,https://libras.cin.ufpe.br/storage/videos/20210617045459_60cba893d48c9.mp4,2,vl,https://libras.cin.ufpe.br/sign/973,312
Juntos ,https://libras.cin.ufpe.br/storage/videos/20210117051719_60049b4f2fcc0.mp4,1,vl,https://libras.cin.ufpe.br/sign/591,123
Juntos ,https://libras.cin.ufpe.br/storage/videos/20210117051719_60049b4f3c5af.mp4,2,vl,https://libras.cin.ufpe.br/sign/591,123
Juntos ,https://libras.cin.ufpe.br/storage/videos/20210402093136_6067b7688ffb3.mp4,3,vl,https://libras.cin.ufpe.br/sign/591,123
Lábia ,https://libras.cin.ufpe.br/storage/videos/20210115094357_60018e0d6e8f9.mp4,1,vl,https://libras.cin.ufpe.br/sign/481,123
Lábia ,https://libras.cin.ufpe.br/storage/videos/20210115094357_60018e0d794c0.mp4,2,vl,https://libras.cin.ufpe.br/sign/481,123
Lábia ,https://libras.cin.ufpe.br/storage/videos/20210401044520_606622d037dd1.mp4,3,vl,https://libras.cin.ufpe.br/sign/481,123
Lado ,https://libras.cin.ufpe.br/storage/videos/20210128121123_60122b5bd2d74.mp4,3,vl,https://libras.cin.ufpe.br/sign/1066,312
Lado ,https://libras.cin.ufpe.br/storage/videos/20210202065422_6019214e2d07b.mp4,1,vl,https://libras.cin.ufpe.br/sign/1066,312
Lado ,https://libras.cin.ufpe.br/storage/videos/20210617045514_60cba8a2a13ea.mp4,2,vl,https://libras.cin.ufpe.br/sign/1066,312
Lagarta ,https://libras.cin.ufpe.br/storage/videos/20210113051223_5fff5427f0424.mp4,1,vl,https://libras.cin.ufpe.br/sign/403,123
Lagarta ,https://libras.cin.ufpe.br/storage/videos/20210617045530_60cba8b2d10ef.mp4,2,vl,https://libras.cin.ufpe.br/sign/403,123
Lagarta ,https://libras.cin.ufpe.br/storage/videos/20210808033555_6110240b9fdb8.mp4,3,vl,https://libras.cin.ufpe.br/sign/403,123
Lagarto ,https://libras.cin.ufpe.br/storage/videos/20201224014329_5fe4c531d9294.mp4,2,vl,https://libras.cin.ufpe.br/sign/288,213
Lagarto ,https://libras.cin.ufpe.br/storage/videos/20201229012532_5feb587c293c2.mp4,1,vl,https://libras.cin.ufpe.br/sign/288,213
Lagarto ,https://libras.cin.ufpe.br/storage/videos/20210623043826_60d38db222c87.mp4,3,vl,https://libras.cin.ufpe.br/sign/288,213
Lançar ,https://libras.cin.ufpe.br/storage/videos/20210128035040_6013078093c4b.mp4,3,vl,https://libras.cin.ufpe.br/sign/1158,312
Lançar ,https://libras.cin.ufpe.br/storage/videos/20210505025213_6092db4d1fccc.mp4,1,vl,https://libras.cin.ufpe.br/sign/1158,312
Lançar ,https://libras.cin.ufpe.br/storage/videos/20210617045546_60cba8c2a4aa7.mp4,2,vl,https://libras.cin.ufpe.br/sign/1158,312
Lápis ,https://libras.cin.ufpe.br/storage/videos/20210128061631_601329af27404.mp4,3,vl,https://libras.cin.ufpe.br/sign/1259,312
Lápis ,https://libras.cin.ufpe.br/storage/videos/20210505101634_60929ab258eb5.mp4,1,vl,https://libras.cin.ufpe.br/sign/1259,312
Lápis ,https://libras.cin.ufpe.br/storage/videos/20210617045605_60cba8d5ced24.mp4,2,vl,https://libras.cin.ufpe.br/sign/1259,312
Laranja ,https://libras.cin.ufpe.br/storage/videos/20210127041902_6011bca6a2dd4.mp4,3,vl,https://libras.cin.ufpe.br/sign/974,312
Laranja ,https://libras.cin.ufpe.br/storage/videos/20210129121017_60137c99160e6.mp4,1,vl,https://libras.cin.ufpe.br/sign/974,312
Laranja ,https://libras.cin.ufpe.br/storage/videos/20210617045620_60cba8e461b19.mp4,2,vl,https://libras.cin.ufpe.br/sign/974,312
Lavar ,https://libras.cin.ufpe.br/storage/videos/20210128062103_60132abf5748a.mp4,3,vl,https://libras.cin.ufpe.br/sign/1263,312
Lavar ,https://libras.cin.ufpe.br/storage/videos/20210505025218_6092db52d1ee2.mp4,1,vl,https://libras.cin.ufpe.br/sign/1263,312
Lavar ,https://libras.cin.ufpe.br/storage/videos/20210617045653_60cba90565be6.mp4,2,vl,https://libras.cin.ufpe.br/sign/1263,312
Lavar as mãos ,https://libras.cin.ufpe.br/storage/videos/20210128061655_601329c7c7cd2.mp4,3,vl,https://libras.cin.ufpe.br/sign/1260,312
Lavar as mãos ,https://libras.cin.ufpe.br/storage/videos/20210505103042_60929e02a71f1.mp4,1,vl,https://libras.cin.ufpe.br/sign/1260,312
Lavar as mãos ,https://libras.cin.ufpe.br/storage/videos/20210617045637_60cba8f59f512.mp4,2,vl,https://libras.cin.ufpe.br/sign/1260,312
Lavar o rosto ,https://libras.cin.ufpe.br/storage/videos/20210128061716_601329dc854f1.mp4,3,vl,https://libras.cin.ufpe.br/sign/1261,312
Lavar o rosto ,https://libras.cin.ufpe.br/storage/videos/20210505030958_6092df767f1ce.mp4,1,vl,https://libras.cin.ufpe.br/sign/1261,312
Lavar o rosto ,https://libras.cin.ufpe.br/storage/videos/20210617045711_60cba917d4c7a.mp4,2,vl,https://libras.cin.ufpe.br/sign/1261,312
Lavar prato ,https://libras.cin.ufpe.br/storage/videos/20210128061744_601329f876099.mp4,3,vl,https://libras.cin.ufpe.br/sign/1262,312
Lavar prato ,https://libras.cin.ufpe.br/storage/videos/20210505030949_6092df6def3fd.mp4,1,vl,https://libras.cin.ufpe.br/sign/1262,312
Lavar prato ,https://libras.cin.ufpe.br/storage/videos/20210617045727_60cba9272c055.mp4,2,vl,https://libras.cin.ufpe.br/sign/1262,312
Leão ,https://libras.cin.ufpe.br/storage/videos/20210115094507_60018e53499b3.mp4,1,vl,https://libras.cin.ufpe.br/sign/482,123
Leão ,https://libras.cin.ufpe.br/storage/videos/20210115094507_60018e53534e6.mp4,2,vl,https://libras.cin.ufpe.br/sign/482,123
Leão ,https://libras.cin.ufpe.br/storage/videos/20210401044538_606622e2afae0.mp4,3,vl,https://libras.cin.ufpe.br/sign/482,123
Legenda ,https://libras.cin.ufpe.br/storage/videos/20210128062119_60132acfb5c3c.mp4,3,vl,https://libras.cin.ufpe.br/sign/1264,312
Legenda ,https://libras.cin.ufpe.br/storage/videos/20210505103045_60929e050ca47.mp4,1,vl,https://libras.cin.ufpe.br/sign/1264,312
Legenda ,https://libras.cin.ufpe.br/storage/videos/20210617045805_60cba94d9371e.mp4,2,vl,https://libras.cin.ufpe.br/sign/1264,312
Legislatura ,https://libras.cin.ufpe.br/storage/videos/20210126073705_60109991a6cfb.mp4,1,vl,https://libras.cin.ufpe.br/sign/901,123
Legislatura ,https://libras.cin.ufpe.br/storage/videos/20210617045812_60cba9545fb62.mp4,2,vl,https://libras.cin.ufpe.br/sign/901,123
Legislatura ,https://libras.cin.ufpe.br/storage/videos/20210623043949_60d38e05379b6.mp4,3,vl,https://libras.cin.ufpe.br/sign/901,123
Leite ,https://libras.cin.ufpe.br/storage/videos/20210126073756_601099c44b02e.mp4,1,vl,https://libras.cin.ufpe.br/sign/902,132
Leite ,https://libras.cin.ufpe.br/storage/videos/20210411081749_6072daddb5fd4.mp4,3,vl,https://libras.cin.ufpe.br/sign/902,132
Leite ,https://libras.cin.ufpe.br/storage/videos/20210617045823_60cba95fe8816.mp4,2,vl,https://libras.cin.ufpe.br/sign/902,132
Leitura ,https://libras.cin.ufpe.br/storage/videos/20210127041958_6011bcde44c0d.mp4,3,vl,https://libras.cin.ufpe.br/sign/975,312
Leitura ,https://libras.cin.ufpe.br/storage/videos/20210129121038_60137cae92b69.mp4,1,vl,https://libras.cin.ufpe.br/sign/975,312
Leitura ,https://libras.cin.ufpe.br/storage/videos/20210617045904_60cba988dc458.mp4,2,vl,https://libras.cin.ufpe.br/sign/975,312
Leitura labial ,https://libras.cin.ufpe.br/storage/videos/20210126071546_60109492265ed.mp4,1,vl,https://libras.cin.ufpe.br/sign/866,132
Leitura labial ,https://libras.cin.ufpe.br/storage/videos/20210410091621_60723fd5b31f2.mp4,3,vl,https://libras.cin.ufpe.br/sign/866,132
Leitura labial ,https://libras.cin.ufpe.br/storage/videos/20210617045845_60cba9755fa6d.mp4,2,vl,https://libras.cin.ufpe.br/sign/866,132
